customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
5102,Net Banking,0.84,1,0.53,1
7844,Debit Card,0.94,8,1.56,0
73,Pay on Delivery,0.95,1,1.26,4
5473,Easy Monthly Installments (EMI),0.9,5,1.76,4
5190,Net Banking,0.98,7,1.23,6
2473,UPI,0.99,5,1.16,10
708,Amazon Pay Later,0.87,2,1.62,9
1805,Amazon Pay Later,0.93,4,1.17,9
6705,Credit Card,0.93,3,1.7,1
3714,Credit Card,0.88,0,0.19,7
5052,Easy Monthly Installments (EMI),0.86,4,1.04,4
2476,UPI,0.99,9,1.64,4
3611,Credit Card,0.96,4,1.71,8
4256,Amazon Pay Balance,0.82,6,1.68,1
7398,Credit Card,0.82,6,1.25,9
1736,Credit Card,0.98,1,1.99,10
9778,Amazon Pay Balance,0.82,3,0.44,1
8259,UPI,0.94,0,0.43,4
7980,Amazon Pay Balance,0.85,4,0.16,0
2429,Amazon Pay Later,0.81,4,1.98,10
7427,Amazon Pay Balance,0.81,3,0.76,4
8534,Debit Card,0.87,9,1.55,4
5250,Amazon Pay Later,0.82,6,0.21,7
5292,Credit Card,0.92,5,0.67,5
2818,Easy Monthly Installments (EMI),0.93,9,1.29,10
9425,Amazon Pay Later,0.87,2,1.1,5
3875,UPI,0.95,1,0.49,4
9687,UPI,0.9,3,0.98,4
4212,Amazon Pay Balance,0.89,8,0.31,7
662,Amazon Pay Later,0.88,9,1.13,0
3375,Credit Card,0.89,4,0.28,8
9209,UPI,0.99,0,1.31,5
208,Net Banking,0.94,2,0.4,8
2666,Credit Card,0.86,8,1.14,1
2494,Net Banking,0.95,6,0.35,2
6814,Debit Card,0.87,2,0.86,0
633,Net Banking,0.83,0,0.77,4
3084,Pay on Delivery,0.9,3,1.54,1
3720,UPI,0.95,8,1.32,10
7124,Amazon Pay Balance,0.88,6,1.88,0
1680,Debit Card,0.97,4,1.85,8
237,Amazon Pay Later,0.88,5,1.48,10
7447,Credit Card,0.87,0,1.56,8
4444,UPI,1.0,6,1.29,5
6771,Debit Card,0.9,4,1.41,10
9733,Debit Card,0.96,6,1.27,10
6100,Pay on Delivery,0.96,4,0.69,7
8556,UPI,0.99,4,0.77,10
2369,Amazon Pay Later,0.82,2,1.19,8
286,Amazon Pay Later,0.85,4,1.47,4
149,Amazon Pay Balance,0.95,7,0.87,1
4038,Easy Monthly Installments (EMI),0.91,7,0.37,3
6550,Net Banking,0.91,1,0.97,2
7122,Amazon Pay Later,0.83,0,1.93,9
9959,Pay on Delivery,0.86,1,0.51,6
4896,Amazon Pay Balance,0.9,6,1.33,9
5281,Net Banking,0.86,2,1.97,9
1013,Debit Card,0.84,7,0.81,9
9716,UPI,0.82,3,1.79,7
2786,Amazon Pay Later,0.83,9,1.74,4
3726,Amazon Pay Balance,0.95,9,0.74,1
4577,Debit Card,0.94,7,0.29,8
5783,Amazon Pay Later,0.81,1,0.44,0
6258,Credit Card,0.84,4,0.79,4
9794,Easy Monthly Installments (EMI),0.91,5,1.92,2
2409,Debit Card,0.86,0,0.62,7
341,Pay on Delivery,0.96,0,1.86,7
2818,Pay on Delivery,0.96,8,0.44,0
2497,Amazon Pay Later,0.98,4,1.94,3
5963,Pay on Delivery,0.91,3,0.66,9
5300,Debit Card,0.87,0,1.3,7
9918,UPI,0.92,2,0.23,8
7575,UPI,0.82,3,0.67,8
1690,Easy Monthly Installments (EMI),0.8,4,0.5,1
3268,UPI,0.8,9,0.11,8
4407,Net Banking,0.88,4,0.4,7
8454,Credit Card,0.85,9,1.23,10
1443,UPI,0.83,7,0.84,10
8598,Pay on Delivery,0.92,2,1.47,8
4438,Credit Card,1.0,6,1.38,8
5436,UPI,0.84,5,1.62,2
8436,Net Banking,0.91,9,1.75,4
4108,Pay on Delivery,0.82,9,1.66,10
561,Debit Card,0.99,9,0.95,2
8786,Amazon Pay Later,0.86,5,0.69,5
5549,Amazon Pay Later,0.98,9,1.05,9
1827,UPI,0.86,8,1.12,4
7630,Amazon Pay Later,0.96,6,0.7,1
8326,UPI,0.84,6,1.13,2
3139,UPI,0.86,0,0.3,6
7694,Pay on Delivery,0.84,0,0.54,9
8265,Easy Monthly Installments (EMI),0.85,8,1.52,9
7843,Amazon Pay Balance,0.97,8,0.45,4
6722,Amazon Pay Balance,0.93,9,0.36,2
7003,Easy Monthly Installments (EMI),0.88,2,0.65,3
4226,Amazon Pay Balance,0.99,7,0.8,5
2979,Credit Card,0.89,8,0.72,7
7374,Amazon Pay Balance,0.99,0,0.81,6
5908,UPI,0.84,2,0.37,2
6098,Net Banking,0.98,5,0.41,1
5657,Net Banking,0.8,3,0.55,2
8985,Debit Card,0.91,7,0.86,4
4260,Pay on Delivery,0.88,8,0.74,6
8287,Amazon Pay Balance,0.91,6,1.6,7
5902,Net Banking,0.91,0,1.1,5
9326,Amazon Pay Balance,0.88,1,1.19,1
4918,Pay on Delivery,1.0,0,1.17,10
8430,Debit Card,1.0,8,0.86,1
2531,Net Banking,0.99,3,1.96,9
1961,UPI,1.0,9,0.17,10
7046,Credit Card,0.96,7,0.51,4
1049,Easy Monthly Installments (EMI),1.0,4,0.64,10
5773,Easy Monthly Installments (EMI),0.98,4,1.77,4
2530,Easy Monthly Installments (EMI),0.88,4,1.85,0
2965,Amazon Pay Balance,0.96,4,1.71,0
7138,Net Banking,0.98,2,0.89,8
964,Pay on Delivery,0.94,5,1.84,6
537,Pay on Delivery,0.88,0,0.29,7
7341,Net Banking,0.81,7,1.34,4
7180,Debit Card,0.96,3,1.88,2
7968,UPI,0.99,5,1.53,2
8735,Amazon Pay Later,0.87,1,0.63,2
846,Net Banking,0.83,1,1.46,0
5778,Credit Card,0.87,7,0.66,10
3037,Debit Card,0.92,0,0.31,10
5948,Net Banking,0.86,7,1.46,2
2495,Net Banking,0.92,9,0.44,1
2720,Debit Card,0.99,9,0.31,7
1885,Debit Card,0.93,0,1.15,9
4350,Amazon Pay Balance,0.87,8,1.28,9
5180,Net Banking,0.99,0,0.2,5
6611,Amazon Pay Later,0.91,3,0.11,4
6431,Credit Card,0.83,8,1.78,0
7155,UPI,0.9,0,0.32,1
6489,UPI,0.93,8,1.21,1
4738,Amazon Pay Later,0.97,7,1.91,6
6526,Pay on Delivery,0.99,4,1.07,6
3851,Debit Card,0.86,5,0.37,5
690,Debit Card,0.83,4,0.85,7
5176,Pay on Delivery,0.81,3,1.29,3
8649,Debit Card,0.95,9,1.55,8
5079,Pay on Delivery,0.96,3,1.25,7
5449,Net Banking,0.88,9,0.17,2
1180,Pay on Delivery,0.88,7,0.37,2
9075,Debit Card,0.99,7,0.81,8
6407,Debit Card,0.98,8,1.44,8
8592,Net Banking,0.85,2,1.21,10
6908,Pay on Delivery,0.96,9,0.18,4
8801,Net Banking,0.92,7,1.61,9
1639,Amazon Pay Later,0.83,2,1.25,0
5672,Amazon Pay Balance,0.87,1,1.79,2
6929,Net Banking,0.84,1,0.89,10
1383,Credit Card,0.86,8,1.03,4
1404,Debit Card,0.92,3,0.87,3
9012,Amazon Pay Balance,0.88,4,1.47,3
3293,UPI,0.88,1,1.53,0
9012,Amazon Pay Later,0.91,8,1.47,5
420,Pay on Delivery,0.82,6,0.65,9
4518,Amazon Pay Balance,0.95,2,1.31,10
3303,Net Banking,0.88,5,0.74,3
7858,Debit Card,0.9,6,1.68,0
9701,Debit Card,0.99,5,0.2,9
7871,Debit Card,0.87,9,0.17,5
5694,Amazon Pay Balance,0.93,9,0.29,4
768,Debit Card,0.88,5,0.48,4
2045,Net Banking,0.98,7,0.17,1
1550,Pay on Delivery,0.97,7,0.24,0
9957,Amazon Pay Balance,0.85,4,0.68,6
6141,Debit Card,0.94,3,0.29,4
3717,UPI,0.81,4,1.62,2
4482,UPI,0.99,8,0.2,5
7899,Credit Card,0.87,9,1.83,2
6549,Debit Card,0.97,5,1.75,5
2294,Debit Card,0.86,2,0.5,5
4838,Amazon Pay Balance,0.93,2,0.24,8
7759,Amazon Pay Balance,1.0,0,0.3,7
6794,Easy Monthly Installments (EMI),0.98,4,1.16,0
7639,Pay on Delivery,0.83,5,1.24,6
7994,Debit Card,0.91,7,0.7,10
6008,Credit Card,0.87,8,0.66,8
5543,Pay on Delivery,0.89,6,1.11,1
9093,Debit Card,0.87,0,0.68,8
6357,Pay on Delivery,0.87,6,1.88,5
8434,Net Banking,0.91,9,0.83,2
7381,Amazon Pay Balance,0.84,8,0.52,7
2386,Debit Card,0.91,3,0.38,6
4269,Pay on Delivery,0.86,6,1.3,7
672,Amazon Pay Balance,0.86,8,0.72,7
164,Debit Card,0.95,0,0.46,6
8657,Amazon Pay Later,0.81,9,0.62,0
4593,Amazon Pay Balance,0.88,8,0.68,9
4796,Pay on Delivery,0.88,3,1.29,9
4799,Credit Card,0.9,7,0.43,9
6037,Amazon Pay Later,0.93,2,1.49,7
2356,Net Banking,0.87,1,0.68,4
5888,Debit Card,0.84,7,1.03,1
7962,Easy Monthly Installments (EMI),0.98,7,1.34,1
5828,Net Banking,1.0,2,1.13,1
8738,Amazon Pay Balance,0.8,7,1.36,8
4720,Amazon Pay Later,0.91,5,0.71,4
594,Net Banking,0.87,9,1.93,2
4840,Credit Card,0.86,8,0.97,5
7395,Easy Monthly Installments (EMI),0.87,9,0.71,8
9652,Amazon Pay Balance,0.93,5,0.66,10
3494,Amazon Pay Later,0.84,7,0.18,8
6165,Net Banking,0.98,1,1.4,8
2673,Amazon Pay Later,0.89,0,0.6,10
4201,Amazon Pay Later,0.87,9,1.92,9
17,Net Banking,0.95,9,0.5,10
3192,UPI,0.8,1,1.11,3
393,Debit Card,0.89,3,1.5,4
8617,Pay on Delivery,0.87,9,1.75,0
6273,Amazon Pay Balance,0.87,8,0.4,10
572,Amazon Pay Balance,0.87,6,1.97,9
3632,Easy Monthly Installments (EMI),0.81,8,1.82,5
6173,Easy Monthly Installments (EMI),0.83,8,1.93,1
9313,Easy Monthly Installments (EMI),0.83,8,1.72,6
7178,Amazon Pay Balance,1.0,7,1.77,3
8434,Amazon Pay Later,0.8,5,1.24,3
3898,Easy Monthly Installments (EMI),0.83,9,1.71,8
8124,Net Banking,0.99,6,1.11,0
2280,Debit Card,0.93,1,1.12,5
8981,Credit Card,0.89,0,1.17,1
7452,Amazon Pay Balance,0.82,4,1.99,5
8907,Net Banking,0.93,7,0.3,6
776,Debit Card,0.83,2,1.63,2
6870,Debit Card,0.93,6,0.62,3
2248,UPI,1.0,4,0.79,1
7089,Pay on Delivery,0.91,9,0.25,6
79,Net Banking,0.84,7,0.77,8
8081,Amazon Pay Balance,0.93,5,1.98,4
7100,Easy Monthly Installments (EMI),0.9,5,0.85,10
3927,Amazon Pay Later,0.91,6,1.37,4
9048,Easy Monthly Installments (EMI),0.9,6,0.33,8
7341,Debit Card,0.93,3,1.85,7
7084,Debit Card,0.91,9,1.67,0
6231,Credit Card,1.0,9,0.83,1
9224,Easy Monthly Installments (EMI),0.97,9,0.76,6
4941,Pay on Delivery,0.85,7,0.92,2
3272,Pay on Delivery,0.95,5,0.86,5
3457,UPI,0.84,7,0.59,0
7789,Pay on Delivery,0.96,6,1.98,7
8600,Debit Card,0.83,0,1.64,1
7651,Debit Card,0.89,3,0.61,0
2712,Pay on Delivery,0.96,6,1.97,1
1669,Amazon Pay Later,0.86,8,0.13,7
148,Amazon Pay Later,0.97,1,0.93,9
6421,Pay on Delivery,0.93,4,1.18,4
366,Credit Card,0.88,8,0.17,8
9867,Net Banking,0.88,8,0.41,2
4532,Credit Card,0.99,5,0.59,7
5331,Credit Card,0.84,6,1.47,3
5511,Pay on Delivery,0.94,8,1.89,6
8755,Amazon Pay Later,0.94,9,1.29,9
8965,Easy Monthly Installments (EMI),0.98,7,1.17,9
6494,Easy Monthly Installments (EMI),0.94,9,1.12,7
5440,Pay on Delivery,0.92,5,0.77,2
9766,Easy Monthly Installments (EMI),0.98,5,1.67,2
6512,Net Banking,0.97,6,1.13,0
7505,Amazon Pay Later,0.94,6,0.54,7
1247,Pay on Delivery,0.81,1,0.36,1
3840,UPI,0.87,8,1.97,6
8552,Amazon Pay Balance,0.93,3,0.13,10
2377,Amazon Pay Balance,0.9,9,1.87,6
3010,Pay on Delivery,0.86,8,0.51,6
9155,Pay on Delivery,0.83,9,1.35,3
1828,UPI,0.91,2,0.67,6
6980,Easy Monthly Installments (EMI),0.86,4,1.73,9
9806,Amazon Pay Balance,0.85,4,1.13,10
9833,Net Banking,0.88,6,0.37,7
8570,Pay on Delivery,0.96,3,0.61,8
4286,Amazon Pay Later,0.9,3,0.71,6
6911,Amazon Pay Balance,0.84,0,1.78,5
8562,Net Banking,0.82,5,1.56,4
2197,Amazon Pay Later,0.9,3,1.68,9
3748,Pay on Delivery,0.96,9,0.2,9
8844,Net Banking,0.93,9,1.2,6
5979,UPI,0.85,4,2.0,9
5608,Pay on Delivery,0.89,8,1.59,1
770,Credit Card,0.97,3,0.33,4
781,UPI,0.84,0,1.39,7
9909,Amazon Pay Balance,0.91,8,1.52,5
6304,Amazon Pay Later,0.87,4,1.08,5
3984,Net Banking,0.82,9,0.25,0
9504,Amazon Pay Balance,0.81,6,0.17,1
8715,Amazon Pay Balance,0.91,2,1.88,2
522,Pay on Delivery,0.8,3,0.59,6
9128,Credit Card,0.82,9,0.82,9
7570,Easy Monthly Installments (EMI),0.87,8,1.61,5
5785,Amazon Pay Balance,0.81,9,1.41,4
4584,Credit Card,0.88,0,1.94,8
5947,Amazon Pay Later,0.83,4,0.28,9
4942,Amazon Pay Later,0.87,7,1.44,6
6268,Net Banking,0.96,9,0.26,8
7129,Easy Monthly Installments (EMI),0.93,6,0.1,10
2462,Credit Card,0.89,3,0.33,10
686,UPI,0.82,6,1.27,2
2161,Amazon Pay Later,0.92,0,1.38,10
7032,Pay on Delivery,0.83,5,0.93,7
9760,Easy Monthly Installments (EMI),0.82,8,0.19,8
5342,Net Banking,0.93,2,1.3,1
39,UPI,0.98,3,0.26,3
4876,Amazon Pay Later,0.89,7,0.37,1
1257,Amazon Pay Later,0.81,4,1.07,6
7698,Net Banking,0.98,4,0.75,3
2197,Net Banking,0.81,0,0.98,5
7166,Debit Card,0.97,5,1.31,7
302,Pay on Delivery,0.88,1,0.4,5
7528,Amazon Pay Balance,0.87,0,1.8,3
6382,Amazon Pay Balance,0.91,5,1.16,5
647,UPI,0.99,4,0.14,0
9952,Amazon Pay Balance,0.98,4,1.29,5
8790,UPI,0.89,8,0.98,10
8854,Easy Monthly Installments (EMI),0.94,9,1.43,9
4331,Amazon Pay Later,0.92,9,1.59,10
9561,Debit Card,0.94,2,1.88,7
7004,Debit Card,0.97,0,2.0,3
3538,Pay on Delivery,0.81,7,1.14,8
4559,Pay on Delivery,0.87,4,1.17,5
6580,Amazon Pay Later,0.99,4,0.14,5
8475,Net Banking,0.99,7,1.74,3
9679,Pay on Delivery,0.8,7,0.15,7
4083,Pay on Delivery,0.84,1,1.3,4
4184,Credit Card,1.0,2,0.29,0
8653,Credit Card,0.9,9,0.64,6
3755,Amazon Pay Balance,0.91,9,0.37,7
1725,Net Banking,0.83,0,0.36,5
1377,UPI,0.98,2,0.24,6
8707,Easy Monthly Installments (EMI),0.85,3,0.7,6
8895,Debit Card,0.84,6,0.9,3
1654,Amazon Pay Balance,0.85,8,0.98,3
2067,Pay on Delivery,0.98,4,0.94,0
23,Amazon Pay Later,0.94,0,1.1,1
2461,Net Banking,0.95,1,1.73,2
5927,Pay on Delivery,0.88,9,1.3,4
6252,Debit Card,0.98,1,0.13,9
9497,UPI,0.96,8,0.43,8
7296,UPI,0.95,9,0.76,4
3301,Credit Card,0.99,6,1.9,5
6280,Amazon Pay Balance,0.87,1,0.25,6
8554,Pay on Delivery,0.92,0,1.45,3
7354,Amazon Pay Later,0.98,4,0.16,7
3728,Debit Card,0.96,0,0.79,10
6273,Pay on Delivery,0.91,8,1.56,5
5996,Easy Monthly Installments (EMI),0.82,2,0.75,10
9477,UPI,0.93,1,0.92,0
515,Pay on Delivery,0.91,5,1.82,5
449,Debit Card,0.84,2,0.23,1
6020,Amazon Pay Later,0.98,4,1.1,3
5344,Debit Card,0.87,9,0.8,10
8034,Amazon Pay Balance,0.88,7,1.93,3
2521,Credit Card,0.93,9,1.61,9
3082,Debit Card,0.9,1,0.33,9
1429,Net Banking,0.82,4,1.86,4
3968,Pay on Delivery,0.88,7,0.5,9
6446,Credit Card,0.82,0,0.26,1
9115,Amazon Pay Later,0.84,9,1.13,5
2160,Credit Card,0.8,9,1.5,10
5133,Debit Card,0.84,3,1.46,2
2548,Debit Card,0.87,4,1.11,8
2980,Net Banking,0.91,9,1.04,5
2650,UPI,0.98,2,1.94,2
8506,Pay on Delivery,0.91,1,1.66,2
3084,Net Banking,0.94,2,1.43,4
1038,Debit Card,0.87,4,0.47,5
3490,Easy Monthly Installments (EMI),0.95,6,1.66,3
7605,Credit Card,0.92,1,1.52,4
7545,Net Banking,0.89,6,1.98,2
2635,Net Banking,0.84,5,0.35,9
3984,Pay on Delivery,0.86,6,1.46,3
1779,Easy Monthly Installments (EMI),0.92,6,1.96,7
7903,Easy Monthly Installments (EMI),0.89,8,0.98,7
5111,Easy Monthly Installments (EMI),0.98,6,1.49,0
5190,Pay on Delivery,0.85,5,1.95,3
7379,UPI,0.81,9,1.14,1
1125,Debit Card,0.92,7,1.43,3
698,Debit Card,0.98,6,0.14,4
2180,Amazon Pay Later,0.87,5,1.09,0
9597,Pay on Delivery,0.93,3,0.59,4
5252,UPI,0.85,6,0.35,6
9236,Amazon Pay Later,0.91,7,1.45,4
1930,Amazon Pay Later,0.96,7,0.17,6
1014,Amazon Pay Later,0.97,3,1.82,8
227,Pay on Delivery,0.82,9,1.08,7
7322,Amazon Pay Balance,0.87,8,1.33,0
1829,Amazon Pay Later,0.93,2,0.58,9
7910,Net Banking,0.81,8,0.45,9
5589,Credit Card,0.94,2,0.56,1
2024,Net Banking,0.91,6,0.54,5
4967,Net Banking,0.86,3,1.74,4
5892,Debit Card,0.96,4,1.6,0
1081,Amazon Pay Balance,0.86,2,1.72,1
5037,Pay on Delivery,1.0,1,1.5,2
2564,Amazon Pay Later,0.96,7,1.32,9
3293,Debit Card,0.94,6,1.1,4
3587,UPI,0.81,6,0.6,6
4432,UPI,0.98,7,1.44,5
6842,Pay on Delivery,0.96,0,0.36,2
6644,Debit Card,0.85,7,1.07,5
3960,Credit Card,0.88,9,0.47,3
162,Pay on Delivery,0.85,4,1.06,2
594,Debit Card,1.0,7,0.66,3
3391,Debit Card,0.97,8,0.2,10
5998,Amazon Pay Balance,0.99,1,1.06,7
6355,Pay on Delivery,0.96,2,0.45,0
664,UPI,0.89,5,0.41,2
9325,UPI,0.84,8,0.83,9
542,Amazon Pay Later,0.84,9,0.79,7
5434,Net Banking,0.83,9,1.75,9
5094,Pay on Delivery,0.91,7,1.17,8
868,Debit Card,0.98,5,1.72,2
8624,Pay on Delivery,1.0,4,0.38,8
5470,Debit Card,0.86,2,0.78,9
6257,Credit Card,0.94,3,1.16,10
9399,Pay on Delivery,0.92,6,0.39,9
1170,Easy Monthly Installments (EMI),0.9,6,0.34,3
831,Easy Monthly Installments (EMI),0.93,2,1.36,3
1652,UPI,0.87,3,1.34,6
1137,Credit Card,0.99,2,0.54,5
2811,Amazon Pay Balance,0.94,1,0.53,9
8668,Amazon Pay Later,0.95,5,1.52,2
9519,Credit Card,0.85,6,0.32,7
1020,UPI,0.83,3,1.85,4
5238,Amazon Pay Balance,0.88,4,1.89,1
1284,Debit Card,0.95,7,1.75,9
660,Amazon Pay Balance,0.99,8,0.5,2
2011,Net Banking,0.89,6,0.13,6
8591,Pay on Delivery,0.95,9,1.88,9
1734,Credit Card,0.89,0,0.75,8
2126,UPI,0.86,2,0.69,0
2172,Credit Card,0.95,4,0.6,5
8267,Debit Card,0.96,2,0.56,10
3472,Easy Monthly Installments (EMI),0.84,0,1.5,8
9029,Debit Card,0.86,1,1.82,6
5625,UPI,0.9,7,1.59,2
8692,Net Banking,0.84,6,1.38,6
8330,Amazon Pay Later,0.99,9,0.65,1
2098,Pay on Delivery,0.92,2,1.14,9
5069,Pay on Delivery,0.82,3,0.55,1
6398,Amazon Pay Balance,0.84,2,0.31,0
2758,Amazon Pay Balance,0.99,3,0.33,2
3921,Debit Card,0.95,7,1.25,0
8187,Credit Card,0.95,8,0.17,7
1901,Easy Monthly Installments (EMI),0.81,6,1.95,10
2611,Credit Card,0.98,8,1.99,7
6901,Net Banking,0.89,8,0.38,3
1450,Amazon Pay Later,0.93,6,0.91,0
8739,Pay on Delivery,0.99,6,1.56,1
5018,Credit Card,0.82,7,1.91,1
8000,Pay on Delivery,0.9,9,1.79,1
6053,Amazon Pay Balance,0.81,2,0.58,8
2097,Pay on Delivery,0.9,7,0.26,6
8896,Easy Monthly Installments (EMI),0.85,0,0.65,8
6405,Pay on Delivery,0.98,5,0.93,9
9818,Credit Card,0.88,1,0.78,9
3332,Easy Monthly Installments (EMI),0.93,6,1.57,1
7463,Pay on Delivery,0.97,2,0.59,4
5106,Amazon Pay Later,1.0,9,1.73,0
2979,Amazon Pay Balance,0.9,4,0.53,1
2840,Pay on Delivery,0.89,9,0.79,3
3385,Easy Monthly Installments (EMI),0.82,1,0.95,9
686,Credit Card,0.8,0,0.65,0
7532,Amazon Pay Balance,0.92,4,1.56,7
4284,Debit Card,0.81,8,0.88,5
7737,Debit Card,0.88,8,1.79,0
7711,Net Banking,0.8,6,1.93,8
1620,Debit Card,0.92,8,1.73,0
6869,Credit Card,0.89,3,1.09,10
1432,Amazon Pay Later,0.83,2,1.07,3
9068,Amazon Pay Balance,0.86,3,0.51,4
4714,Easy Monthly Installments (EMI),0.91,6,1.23,10
9558,UPI,0.93,7,1.91,8
9436,Debit Card,0.89,1,0.25,1
4999,Debit Card,0.96,4,1.53,8
163,UPI,0.82,4,1.75,0
1975,Easy Monthly Installments (EMI),0.82,8,1.97,3
3292,Easy Monthly Installments (EMI),0.81,2,0.74,10
8462,UPI,0.91,5,0.78,6
632,Easy Monthly Installments (EMI),0.94,9,0.54,3
906,Credit Card,0.83,4,1.6,7
2015,Easy Monthly Installments (EMI),0.93,1,0.37,6
9834,Amazon Pay Balance,0.9,1,0.61,5
7897,Easy Monthly Installments (EMI),1.0,3,0.66,4
205,Pay on Delivery,0.94,3,0.81,9
582,Pay on Delivery,0.93,6,0.9,2
5676,Debit Card,0.91,0,1.16,7
9033,Amazon Pay Later,1.0,5,1.9,3
5348,Credit Card,1.0,8,0.57,7
9912,Credit Card,0.91,1,1.58,0
2644,Easy Monthly Installments (EMI),0.89,4,1.39,10
8018,Amazon Pay Later,0.89,9,0.32,1
2298,Amazon Pay Later,0.89,9,1.64,1
875,Net Banking,0.91,3,0.27,5
5561,Amazon Pay Later,0.85,3,1.5,4
690,Easy Monthly Installments (EMI),0.99,7,1.46,9
4001,Easy Monthly Installments (EMI),0.9,5,1.41,9
9615,UPI,0.97,6,0.63,6
672,Debit Card,0.9,8,1.19,1
7928,Pay on Delivery,0.94,2,1.55,8
1172,Net Banking,0.87,1,1.31,1
5592,Easy Monthly Installments (EMI),0.92,2,1.63,0
9136,UPI,0.9,7,1.41,1
6343,Net Banking,0.87,8,0.62,10
1450,Debit Card,0.98,9,0.39,2
2540,Net Banking,0.82,4,1.3,5
3960,UPI,0.9,7,1.54,6
6286,Amazon Pay Balance,0.84,6,0.37,10
5433,Pay on Delivery,0.97,8,0.43,5
4261,Easy Monthly Installments (EMI),0.85,3,0.12,0
2362,Pay on Delivery,0.93,9,1.11,8
6165,Debit Card,0.83,2,1.13,7
3671,Credit Card,0.88,8,1.05,1
1754,Debit Card,0.98,7,0.7,0
8101,Debit Card,0.83,6,0.91,6
1939,Debit Card,0.93,0,1.56,2
8563,Amazon Pay Balance,0.84,1,0.45,2
5977,Easy Monthly Installments (EMI),0.88,8,0.48,10
6589,UPI,0.91,4,1.37,9
8617,Easy Monthly Installments (EMI),0.92,0,1.75,8
6305,Credit Card,0.92,8,0.75,1
7346,UPI,0.93,0,1.87,4
7876,Net Banking,0.85,7,0.21,3
9087,Net Banking,0.88,4,0.33,0
6634,Net Banking,0.81,5,0.97,5
598,UPI,0.95,0,1.47,5
3063,Amazon Pay Later,0.97,1,0.8,10
2337,Amazon Pay Balance,0.84,6,1.15,0
9880,Amazon Pay Later,0.84,1,0.15,6
573,Easy Monthly Installments (EMI),0.81,4,0.98,5
7522,Net Banking,0.99,8,0.56,3
6172,Amazon Pay Balance,0.96,4,1.08,6
7098,UPI,0.87,2,1.1,2
2091,Net Banking,0.9,5,1.53,9
6567,UPI,0.86,6,1.13,10
4625,Amazon Pay Balance,0.92,9,1.27,5
1634,UPI,0.94,9,1.11,5
1518,UPI,0.89,7,1.98,9
3649,Credit Card,0.97,2,1.6,5
1538,Easy Monthly Installments (EMI),0.9,3,1.54,2
3138,Amazon Pay Later,0.83,9,1.29,9
6986,Pay on Delivery,0.92,3,1.1,4
98,Amazon Pay Later,0.89,1,0.76,0
3751,Amazon Pay Later,0.99,6,1.59,5
8536,Debit Card,0.88,3,0.46,6
8175,Credit Card,0.88,3,0.17,4
8104,Pay on Delivery,0.93,7,1.43,4
5414,Net Banking,0.91,5,0.38,5
4667,Net Banking,0.87,5,1.82,6
611,Net Banking,1.0,8,1.56,3
1728,Amazon Pay Later,0.86,3,1.24,6
1855,Easy Monthly Installments (EMI),0.86,8,0.7,4
5056,Amazon Pay Later,0.97,0,1.31,6
2325,Pay on Delivery,0.8,8,1.01,0
9370,Easy Monthly Installments (EMI),0.84,0,0.65,9
9284,Credit Card,0.92,6,1.9,1
5775,Easy Monthly Installments (EMI),0.83,5,0.41,1
6520,Pay on Delivery,1.0,6,1.53,6
1750,UPI,0.89,8,1.62,8
782,Amazon Pay Later,0.92,9,1.91,6
7549,Net Banking,0.83,3,1.14,5
6824,UPI,0.86,8,1.12,2
2106,Amazon Pay Later,0.92,2,1.85,4
3868,Amazon Pay Balance,0.91,9,1.62,9
7194,Debit Card,0.96,8,1.55,1
4977,Amazon Pay Later,0.85,0,1.6,8
2114,Amazon Pay Balance,0.93,4,1.04,5
5880,Pay on Delivery,0.86,9,0.18,8
3971,Credit Card,0.92,4,0.48,8
9260,Amazon Pay Balance,0.92,0,1.32,6
7265,Credit Card,0.82,0,0.85,4
1578,Amazon Pay Later,0.91,2,1.25,3
9204,Credit Card,0.8,8,1.15,0
2275,Amazon Pay Balance,0.9,6,0.93,8
4870,Easy Monthly Installments (EMI),0.94,5,0.55,5
6745,Debit Card,0.81,8,1.47,1
2427,UPI,0.99,3,1.83,6
5547,UPI,0.89,3,1.56,5
6853,Debit Card,0.99,2,0.33,3
2552,Net Banking,0.82,4,1.12,5
6412,UPI,0.99,4,1.69,10
8,Pay on Delivery,0.82,9,1.22,5
8088,Amazon Pay Later,0.89,6,0.94,4
2556,Net Banking,0.99,6,0.64,0
476,Amazon Pay Later,0.85,5,0.73,2
5417,Amazon Pay Balance,0.81,3,0.56,6
8677,Pay on Delivery,0.96,6,0.47,1
7240,Amazon Pay Balance,0.92,1,1.22,9
6711,Net Banking,0.9,8,1.07,9
5001,Net Banking,0.81,6,1.5,0
4655,Pay on Delivery,0.93,1,0.69,7
8079,Pay on Delivery,0.83,9,0.98,6
6064,Net Banking,0.99,1,1.39,5
2286,Net Banking,0.94,5,1.93,9
5224,Credit Card,0.94,6,0.76,4
6972,Easy Monthly Installments (EMI),0.85,8,0.67,5
3526,Net Banking,0.98,3,0.95,0
2823,Pay on Delivery,0.91,7,1.48,8
4944,Easy Monthly Installments (EMI),0.97,9,1.93,0
6531,Net Banking,0.85,1,1.12,3
259,Amazon Pay Balance,0.95,5,1.64,2
283,Amazon Pay Later,0.91,3,0.98,3
1899,Easy Monthly Installments (EMI),0.81,7,0.18,0
