customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
5346,3,0.83,8,1.03,7
3277,1,0.9,9,1.15,2
1103,0,0.84,6,1.06,0
5244,3,0.81,9,0.2,10
6615,2,0.92,2,1.5,2
9434,2,0.99,4,1.07,9
8708,0,0.86,1,0.43,0
5224,7,0.92,9,1.39,1
8585,6,0.99,2,1.42,7
631,7,0.93,9,0.51,3
9172,6,0.93,6,1.61,8
6684,2,0.84,0,0.97,6
278,6,0.9,2,0.44,2
233,4,0.87,4,1.35,0
9745,4,0.89,3,1.23,0
5691,0,0.96,2,0.42,0
7660,7,0.89,5,1.76,9
26,1,0.81,5,1.72,2
7469,2,0.98,3,1.69,4
6411,5,0.91,8,0.86,7
8653,1,0.98,5,1.67,7
3765,0,0.91,8,1.71,1
6600,5,0.81,9,1.99,8
5103,1,0.91,9,1.92,8
7007,7,0.92,1,0.83,6
3484,6,0.84,5,0.48,9
1995,4,0.89,3,0.66,4
8683,7,0.89,1,1.04,4
1073,5,0.92,4,1.63,7
6708,6,0.85,2,1.47,7
216,6,0.92,5,1.6,4
7606,6,0.85,7,0.82,5
9916,3,0.89,3,0.57,5
9785,4,0.82,3,0.15,5
2607,2,0.81,4,1.29,4
8351,5,0.86,5,1.61,8
4782,0,0.85,6,1.79,0
3314,2,0.88,5,1.0,9
9969,1,0.99,6,1.86,2
7764,4,0.9,8,0.48,6
5940,0,0.91,3,1.08,8
2296,0,0.99,9,0.51,1
5686,7,0.98,0,0.46,10
1697,1,0.98,8,1.91,3
1947,7,0.82,6,1.65,7
2784,7,0.93,3,0.12,4
3645,6,0.96,9,0.61,10
5242,4,0.97,7,0.49,7
6421,3,0.92,6,0.38,10
7558,7,0.8,1,1.43,1
2646,2,0.99,0,1.18,7
6590,0,0.89,8,0.96,5
6354,4,0.88,6,0.46,4
1933,7,0.88,9,0.63,1
1758,5,0.88,0,0.78,6
5086,2,0.85,3,1.59,0
5638,1,0.87,4,1.98,5
1117,0,1.0,4,0.45,2
493,4,0.87,4,0.75,5
8812,5,0.91,2,0.63,0
7889,4,0.97,4,0.18,0
6475,4,0.91,3,0.52,1
9739,5,0.86,4,1.81,9
4959,1,0.9,6,1.7,6
9798,5,0.82,4,0.42,3
9468,2,0.83,7,0.8,3
2744,6,0.94,7,0.69,3
7867,4,0.98,2,0.38,4
7161,1,0.95,4,1.28,1
5452,4,0.81,3,1.16,10
5259,5,0.88,4,0.91,6
8549,1,0.8,7,1.73,2
7187,1,0.9,3,1.28,10
6103,7,0.84,4,0.59,2
9062,7,0.97,6,0.81,10
9078,6,0.82,2,0.39,1
9476,7,0.8,5,1.22,5
620,5,0.89,8,1.21,3
883,0,0.83,3,1.75,3
8989,2,0.95,3,1.73,7
3643,5,0.98,5,1.69,1
1297,4,0.81,5,1.14,6
8437,7,0.88,2,1.34,1
2896,1,1.0,0,1.57,5
6594,5,0.95,2,0.27,4
930,1,0.99,7,0.67,7
5367,6,0.83,7,0.42,5
8712,4,0.84,5,1.07,6
3213,1,0.83,6,1.69,5
2410,1,0.86,1,0.54,7
8200,6,0.94,8,1.49,1
3424,3,0.83,2,0.87,6
6977,0,0.9,1,1.82,4
7595,2,0.85,4,1.29,8
5159,2,0.97,0,1.96,10
3668,7,0.8,4,0.57,8
5974,3,0.84,9,1.86,7
6237,5,0.92,3,0.78,7
8278,6,0.82,5,1.28,3
2469,5,0.89,4,0.43,7
6218,2,0.89,8,1.54,1
3620,0,0.97,4,1.96,10
1637,1,0.93,7,1.6,4
8156,4,0.93,1,1.27,3
3584,7,0.99,2,0.95,4
4010,0,1.0,2,0.76,4
3327,2,0.93,2,0.9,4
8149,3,0.9,5,0.72,6
2218,7,0.92,6,1.68,0
4968,6,0.88,6,1.8,1
2370,2,1.0,6,1.9,6
3639,5,0.94,2,0.89,0
9136,7,0.86,0,1.14,8
5723,6,0.81,5,1.2,2
4445,2,0.81,2,1.34,10
7619,5,0.84,2,0.1,5
3948,4,0.85,2,1.7,3
1677,5,0.88,8,0.61,2
1197,1,0.84,3,1.0,7
2788,6,0.93,4,1.7,1
7433,6,0.84,2,1.99,2
9654,3,0.84,9,1.61,7
7928,6,0.89,0,0.15,2
3319,1,0.98,3,0.8,7
8859,2,0.89,0,0.57,6
6690,4,0.88,6,1.93,1
2177,0,0.92,6,0.6,0
3744,4,0.85,3,1.89,0
8793,4,0.87,4,1.88,1
4423,6,0.84,9,1.69,6
3825,4,0.91,6,0.29,8
9172,6,0.94,5,0.1,6
2452,1,0.93,3,1.61,2
629,0,0.85,3,1.7,7
9822,5,0.96,1,1.93,7
7779,6,0.85,9,0.51,8
3697,2,0.83,1,1.49,10
3675,3,0.87,3,1.09,8
3930,0,0.92,4,0.72,8
2766,2,0.83,3,1.25,3
4370,6,0.93,2,1.14,9
8308,0,0.97,1,0.66,3
4957,6,0.86,3,0.61,10
693,1,0.89,4,1.02,1
3163,2,0.85,0,1.0,7
1106,1,0.87,0,0.67,1
3009,7,0.8,5,0.6,2
2162,2,0.99,4,1.91,8
8346,0,0.88,3,1.74,1
3700,7,0.96,0,1.65,0
3787,1,0.83,6,0.51,4
9257,1,0.96,3,0.46,6
4201,0,0.97,2,1.64,3
1914,7,0.94,6,0.45,3
9409,4,0.98,1,1.06,10
5521,5,0.83,9,0.52,2
1773,3,0.9,0,0.82,5
2781,0,0.92,3,1.72,7
7424,1,0.92,7,1.79,10
2872,2,0.97,5,1.99,10
661,7,0.84,8,1.89,1
6243,6,0.84,0,1.38,5
1133,5,0.85,0,0.92,7
700,3,0.98,4,0.21,0
7471,2,0.99,5,1.26,3
6298,7,0.91,7,0.5,0
7813,5,0.9,2,1.72,3
4558,0,0.92,5,1.14,10
2180,6,0.92,2,1.49,8
9066,5,0.83,7,1.38,5
8276,0,0.94,3,0.76,5
1423,6,0.89,1,1.54,4
3181,6,0.9,8,1.7,2
4317,4,0.81,9,1.51,1
6697,7,0.95,7,1.58,8
9584,6,0.97,5,0.78,8
615,5,0.92,2,1.89,6
4571,6,0.95,1,0.91,1
271,3,0.9,3,1.8,3
2469,5,0.92,3,1.73,10
9583,7,0.88,0,0.34,7
3608,2,0.96,8,1.94,9
3076,2,0.89,9,1.99,5
290,5,0.94,7,1.25,4
8121,5,0.92,6,1.59,10
6615,0,0.94,5,1.87,9
3253,7,0.96,2,0.14,1
7416,0,0.9,3,1.87,0
6772,3,0.96,1,1.29,0
279,4,0.9,6,1.67,0
581,2,0.99,1,1.13,10
4959,6,0.95,9,1.11,5
8446,6,0.83,0,1.81,3
4277,1,0.97,5,1.06,10
7998,1,0.91,3,1.0,8
4777,7,1.0,7,1.26,8
825,6,0.94,0,1.09,2
3833,7,0.82,8,0.95,5
8892,1,0.88,5,0.44,5
5446,7,0.9,1,0.86,9
1381,2,0.97,7,0.64,9
9866,3,0.95,4,0.86,0
6535,3,0.87,4,1.23,8
3157,6,0.93,4,1.26,3
4308,0,0.92,6,0.55,5
5635,2,0.83,6,0.26,9
8576,4,0.85,9,1.51,7
5811,7,0.87,6,1.1,0
8534,7,0.84,9,0.94,7
5935,6,0.83,1,0.35,5
3110,4,0.81,7,0.89,0
4083,0,0.97,0,1.65,8
3241,0,0.86,1,1.2,8
6029,7,0.86,6,0.27,9
1850,7,0.84,3,0.73,7
8498,4,0.9,9,1.96,6
2750,6,0.9,9,1.13,0
6681,2,0.84,8,0.64,10
9328,4,0.92,8,1.84,0
206,0,0.94,2,0.74,7
7353,4,0.87,2,1.49,9
4592,4,0.92,8,0.38,7
3451,4,0.9,9,0.4,0
7215,2,0.84,7,1.17,7
3812,5,0.95,0,0.56,7
5142,7,0.96,5,0.19,9
8502,1,0.93,6,1.86,9
2709,6,0.86,7,0.21,2
1992,4,0.99,1,1.46,0
8464,6,0.89,0,0.73,2
3274,1,0.85,3,1.87,7
4539,5,0.88,0,1.97,7
8713,7,0.94,1,0.74,6
9169,0,0.97,2,1.22,1
3723,1,0.87,3,1.57,4
3552,6,0.85,5,0.33,9
2833,6,0.93,7,1.45,7
5680,6,0.98,8,1.82,2
6580,0,0.84,3,0.44,5
153,1,0.96,0,1.69,1
5755,6,0.9,4,0.32,7
2801,0,0.96,4,1.18,8
5311,4,0.9,8,0.74,0
9945,6,0.88,5,1.0,3
2611,1,0.94,4,0.67,5
1105,0,0.98,9,0.6,1
7362,5,0.86,9,1.51,5
4200,2,0.89,4,0.52,10
3855,0,0.85,7,0.88,6
7264,2,0.84,0,0.62,5
1915,2,0.96,4,0.55,9
7366,7,0.84,0,1.29,9
3073,4,0.96,6,0.19,10
9199,5,0.89,6,1.6,7
407,2,1.0,9,1.14,4
167,3,0.84,7,1.67,2
509,4,0.82,6,0.5,1
1662,2,0.82,8,1.45,1
3665,0,0.97,7,0.9,1
3490,2,0.89,7,0.25,9
681,0,0.8,2,1.53,4
2525,6,0.97,9,1.55,9
2121,0,0.98,3,0.61,3
5261,3,0.96,3,1.84,1
4358,2,0.85,0,1.55,4
1364,2,0.87,5,0.68,6
9524,1,0.95,1,0.55,4
2293,4,0.9,8,0.94,10
1539,1,0.83,0,0.66,7
3409,7,0.85,0,0.51,5
7743,0,0.99,9,0.86,8
8753,3,0.83,5,0.15,9
9292,1,0.95,0,0.86,4
1904,2,0.9,2,0.52,7
175,7,0.95,9,0.6,5
2231,3,0.93,1,0.26,6
4288,5,0.89,8,1.22,7
4161,2,0.87,4,1.0,3
7107,2,0.95,5,1.53,3
9690,6,0.86,1,1.98,10
3172,5,0.96,7,0.33,5
1568,0,0.94,5,0.62,1
1152,0,0.92,7,1.4,8
7620,1,0.87,7,0.55,7
6034,1,0.84,0,0.16,1
8561,2,0.94,6,0.31,0
4947,4,0.82,1,0.92,9
8235,2,0.99,7,0.92,3
1908,1,1.0,1,1.95,10
3491,5,0.83,3,0.99,3
2536,1,0.82,1,1.39,1
4174,2,0.88,6,1.04,4
1294,3,0.99,4,0.61,2
4770,2,0.88,8,0.3,2
4797,3,0.87,4,1.73,9
6872,3,0.94,7,0.39,2
2973,2,0.84,1,0.28,3
3923,4,0.87,2,0.51,10
4998,4,0.86,5,0.1,4
7033,7,0.92,6,0.24,3
993,1,0.83,9,1.31,8
8113,4,0.91,7,0.56,3
5288,0,0.97,2,0.74,10
2241,2,0.9,6,1.69,6
1477,3,0.94,7,1.57,9
6427,2,0.82,9,1.04,10
390,1,0.89,5,1.26,4
1000,5,0.82,3,0.26,9
1856,4,0.92,5,1.55,8
8126,4,0.86,8,1.08,8
8851,4,0.86,2,1.18,7
2764,3,0.82,1,1.36,5
3664,0,0.86,4,1.05,10
4987,6,0.9,6,1.09,5
1482,0,0.92,2,1.05,1
7257,4,0.81,4,1.04,6
3732,0,0.93,3,1.53,8
7263,5,0.9,6,0.91,8
452,4,0.91,1,0.11,1
9730,7,0.97,6,1.26,8
3094,3,0.87,1,1.91,6
883,5,0.83,2,0.59,4
4409,6,0.91,4,1.65,4
4069,3,0.99,6,0.97,5
3278,6,0.9,5,1.32,7
8567,4,0.97,6,1.79,1
7952,5,0.95,5,1.56,2
4691,4,0.9,0,1.78,9
4596,6,0.93,4,0.12,6
4560,6,0.88,0,0.46,2
7292,5,0.91,6,0.9,0
8161,4,0.9,3,1.71,5
113,7,0.94,4,1.69,6
5132,3,0.88,0,0.45,8
3198,5,0.82,7,0.37,0
140,7,0.96,3,1.69,10
1425,2,0.94,2,1.13,8
2950,4,0.99,0,1.29,9
3169,1,0.89,3,1.64,6
8709,5,0.82,2,0.5,7
6044,0,0.82,7,0.36,2
6990,7,0.95,8,1.73,4
7237,7,0.81,4,0.31,2
6262,5,0.98,8,0.27,6
888,6,0.86,0,0.63,1
3105,7,0.98,6,0.7,5
50,2,0.95,6,0.56,9
3952,7,0.97,5,1.51,1
3561,1,0.84,3,1.95,8
19,1,0.92,8,0.48,5
4822,6,0.82,2,1.59,4
6341,4,0.84,0,0.18,5
8059,4,0.86,1,0.33,5
9666,6,0.95,2,1.08,5
2607,0,0.8,1,2.0,9
7847,2,0.98,5,1.9,5
8644,1,0.81,6,0.31,8
6433,6,0.88,4,0.56,6
3766,5,0.82,4,1.9,10
2439,3,0.95,6,0.39,0
9742,3,0.83,5,1.51,9
6359,3,0.98,7,0.1,8
8320,4,0.91,8,1.3,5
5942,5,0.99,1,1.04,9
7645,7,0.86,1,0.99,7
4856,5,0.89,0,1.68,2
6548,7,0.94,6,0.25,2
7197,3,0.97,3,0.82,8
5912,0,0.88,8,0.95,8
6482,0,0.98,5,0.34,4
2762,6,0.82,6,0.26,4
4457,7,0.94,6,0.44,2
9608,3,0.87,7,0.56,6
6362,5,0.82,3,1.94,6
5694,0,0.88,2,1.0,2
5789,7,0.98,2,1.07,7
202,6,1.0,9,1.44,5
6161,5,0.88,7,1.4,2
518,3,0.98,2,1.06,5
7738,2,0.9,7,0.75,0
9534,3,0.94,1,0.73,5
1989,4,0.81,4,0.21,6
3803,3,0.91,4,1.81,3
5809,6,0.81,6,1.56,3
7163,5,0.85,4,1.28,2
6242,6,0.91,8,0.85,4
8400,5,0.96,2,1.21,10
5634,1,0.91,8,1.02,0
5756,1,0.99,0,0.62,5
6310,5,0.96,2,0.67,1
4118,5,0.83,3,1.76,3
8346,2,0.88,5,1.31,5
1519,2,0.93,9,0.1,10
6164,3,0.99,7,0.72,10
2601,6,1.0,6,0.75,5
2196,4,0.95,7,1.44,9
3555,6,0.91,5,1.43,6
2850,0,0.95,5,0.98,0
1743,6,0.85,5,1.91,5
1307,4,0.86,2,1.76,8
3850,2,0.93,9,1.75,7
7520,3,0.97,3,0.76,7
4196,4,0.99,5,0.92,10
5179,6,0.87,6,0.9,5
2556,7,0.96,2,0.94,3
2306,1,0.97,3,1.79,0
7620,4,0.92,5,0.57,4
9281,0,0.87,0,1.62,4
2643,3,0.92,6,1.08,6
9370,4,0.92,0,0.57,0
6410,5,0.92,9,1.1,10
4758,6,0.92,8,0.47,5
2995,7,0.97,9,0.31,6
8752,1,0.83,8,1.69,0
1272,7,0.87,8,1.43,2
1814,3,0.92,3,0.49,9
8802,6,0.86,1,1.89,8
2462,2,1.0,6,0.15,7
4121,1,0.85,3,0.73,9
6125,6,0.89,4,0.14,5
8476,7,0.98,0,0.37,7
4397,2,0.82,9,0.44,1
9284,0,0.96,5,1.64,6
817,3,0.91,6,1.99,1
7305,3,0.81,2,1.75,2
7332,1,0.98,9,1.31,1
83,7,0.81,1,1.47,10
1921,0,0.9,9,1.09,4
7818,5,0.81,6,0.9,9
2094,1,0.81,0,1.42,4
7072,6,0.98,1,1.95,5
7968,5,0.95,2,0.15,5
8368,1,0.84,3,0.7,6
5286,7,0.92,4,0.73,7
4938,0,0.96,3,0.89,3
370,7,0.98,9,1.29,8
1819,3,0.89,2,1.08,2
2102,5,0.98,0,0.14,4
3491,2,0.9,6,0.88,2
1780,4,0.94,9,1.28,1
7675,6,1.0,5,1.06,10
1365,3,0.85,1,1.76,4
7295,3,0.83,1,0.86,8
3677,5,0.87,2,0.12,5
2427,6,0.83,7,0.64,3
8265,1,0.86,7,0.36,6
8090,3,0.95,9,0.58,9
2963,4,0.9,9,0.79,4
860,0,0.88,9,1.39,6
4139,3,0.87,9,0.72,1
2425,0,0.84,7,1.78,1
9257,7,0.89,6,0.67,8
4018,6,0.92,1,0.36,3
8561,1,0.83,0,0.42,0
8343,0,0.99,5,1.88,8
1135,3,0.89,7,0.96,0
5167,1,0.99,0,0.87,10
5120,4,0.83,2,0.23,1
5695,1,0.95,0,1.49,8
6137,0,0.92,9,1.42,10
5486,6,0.96,8,0.81,2
4165,0,0.92,6,1.41,10
2347,2,0.99,7,0.8,0
5040,2,0.93,8,0.24,2
4898,1,0.96,2,1.5,8
8253,5,0.98,9,1.93,1
5042,6,0.94,1,1.33,4
3902,5,0.9,5,0.63,0
1338,2,0.85,4,0.61,9
1185,3,0.97,3,1.87,0
4427,7,0.9,5,0.68,6
1552,1,0.92,5,1.56,9
1630,7,0.82,2,1.32,9
9520,2,0.9,1,1.23,2
1527,0,0.94,8,0.44,0
9866,4,0.92,7,0.17,0
1362,1,0.89,3,1.03,10
9766,2,0.84,5,1.98,10
4371,6,0.86,2,0.47,4
5284,3,0.94,7,1.12,2
7611,4,0.84,2,1.37,10
1994,1,0.92,1,1.02,3
870,1,0.92,6,1.06,5
1015,6,0.99,2,1.36,1
603,5,0.81,8,1.65,6
691,0,0.82,2,0.73,4
8686,1,0.9,7,1.81,7
490,0,0.91,1,1.02,3
6865,2,0.81,8,1.36,7
7241,3,0.97,0,0.3,3
7787,4,0.9,2,1.04,10
8025,4,0.87,1,0.13,4
295,3,0.86,6,0.84,2
5489,1,0.97,4,0.2,10
4028,1,0.84,7,1.8,3
2913,2,0.83,1,1.38,8
9910,5,0.84,7,1.6,4
4745,5,0.93,6,0.99,3
1874,5,0.96,4,1.72,3
3259,0,0.87,1,1.76,6
2818,5,0.83,9,0.78,1
8637,3,0.84,6,0.82,3
3642,4,0.92,9,1.07,2
4459,4,0.85,3,0.18,6
5308,0,0.98,3,1.99,3
8934,2,0.82,7,0.78,7
2042,3,0.81,5,0.99,4
680,4,0.82,8,1.53,8
5739,3,0.97,1,0.67,8
5669,4,0.93,4,0.48,2
9551,7,0.99,5,0.34,8
7698,2,0.87,7,1.1,3
8034,2,0.84,3,0.11,8
63,6,0.91,6,1.45,1
7830,7,0.91,6,0.98,4
7353,0,0.92,3,1.11,5
6916,4,0.87,0,0.6,2
8327,6,0.8,2,0.44,1
3645,4,0.81,1,1.43,0
4971,4,0.93,2,0.5,10
8004,5,0.9,4,1.58,6
3279,5,0.96,0,0.49,3
7297,5,0.86,4,1.26,7
9015,5,0.96,1,1.32,7
3075,5,0.89,3,1.06,7
8313,7,0.82,5,1.99,1
7553,2,1.0,8,0.81,4
1638,0,0.9,9,1.78,7
5104,3,0.93,5,0.42,9
9117,5,0.93,9,0.74,1
645,7,0.87,1,0.38,1
2033,6,0.95,7,1.25,0
2762,6,0.97,4,1.31,5
2069,4,0.88,8,0.96,4
242,0,0.93,9,1.47,0
2669,6,0.95,8,1.75,10
803,0,0.84,3,1.58,7
5060,0,0.87,0,0.56,7
196,7,0.82,8,0.71,4
2188,3,0.92,8,0.82,10
2331,5,0.96,7,0.49,2
4842,0,0.92,4,0.79,7
3607,7,0.84,4,0.55,2
8469,4,0.91,9,1.99,3
61,2,0.97,5,1.59,10
3928,4,0.86,0,1.73,6
6297,7,0.97,8,1.85,6
2592,7,0.96,4,1.36,3
8759,7,0.8,6,0.43,8
9764,0,0.85,7,1.54,5
6122,7,0.91,4,0.13,7
1201,2,0.94,2,0.32,6
2855,0,0.98,5,0.16,3
7025,4,0.93,6,0.36,1
9429,2,0.88,3,1.53,10
6973,6,0.84,8,1.78,1
137,1,0.95,3,0.63,7
1030,4,0.84,9,0.33,7
2595,7,0.94,1,0.62,0
7207,5,0.84,8,1.33,0
662,5,0.82,3,0.77,3
2473,0,0.85,3,1.93,0
87,5,0.86,9,0.35,9
6220,4,0.93,0,1.98,0
8144,0,0.83,1,0.12,9
6969,4,0.99,2,0.96,10
2774,7,0.91,6,0.58,4
1701,3,0.9,8,1.18,0
2701,3,0.89,4,0.28,9
6816,2,0.91,3,1.76,5
1648,7,0.8,1,0.36,3
6039,5,1.0,6,1.22,9
5165,7,0.91,5,0.16,10
5521,1,0.81,6,0.69,10
3688,3,0.92,7,0.38,4
597,5,0.89,8,1.96,8
4546,4,0.8,9,0.12,1
8677,4,0.98,4,0.77,2
8838,3,0.8,4,0.68,2
4758,7,0.92,3,1.35,10
4385,5,0.99,2,0.21,8
8913,2,0.85,6,1.64,2
4734,4,0.85,4,0.99,9
7082,7,0.8,6,0.96,4
8691,2,0.81,1,0.53,5
7118,6,0.81,8,1.03,5
4730,5,0.96,8,0.79,5
1674,3,0.97,8,0.57,0
8307,6,0.95,4,0.42,5
9929,1,0.87,9,1.48,0
7179,6,0.96,8,0.37,5
2295,0,0.91,0,0.42,9
3631,3,0.86,1,1.2,5
147,2,0.89,9,0.53,2
3454,7,0.81,4,0.97,2
4508,6,0.99,4,1.15,5
5784,4,0.92,5,0.62,1
7752,5,0.95,7,0.75,4
5629,6,0.94,0,0.5,9
8329,3,0.93,9,0.97,2
3361,4,0.8,8,1.99,4
3006,4,0.91,3,0.79,2
3553,1,0.96,7,1.34,1
19,5,0.81,4,1.31,3
2243,6,0.99,0,1.59,4
6319,2,0.88,8,1.45,5
5098,5,0.86,7,0.12,1
8641,6,0.91,4,0.69,2
1949,5,0.96,3,1.75,2
9138,7,0.89,7,1.13,5
5619,0,0.93,8,0.3,0
4237,6,0.9,6,0.62,6
6902,4,0.93,3,0.64,7
1921,2,0.83,6,1.76,6
4189,6,0.81,5,1.15,3
239,6,0.83,2,1.26,6
205,7,0.86,9,0.8,0
5553,4,0.85,2,0.21,7
4928,0,0.92,0,0.24,9
4391,7,0.89,4,0.9,9
2688,0,0.81,7,0.44,2
4952,0,0.81,5,0.3,8
6161,0,0.82,7,0.6,0
5389,7,0.87,6,1.51,5
9541,5,0.8,1,0.24,0
5127,6,0.9,7,0.95,7
817,0,0.87,3,1.67,2
9013,5,0.91,4,0.61,3
193,6,0.94,7,0.67,5
1777,4,0.85,4,1.78,3
3646,6,0.83,4,1.34,7
6315,4,0.86,5,1.62,8
8443,2,0.8,6,0.65,4
1789,1,0.82,8,1.99,0
7375,5,0.95,6,0.37,7
3701,6,0.84,5,1.93,1
9360,4,1.0,9,1.81,5
3894,1,0.83,3,1.15,5
6812,0,0.96,9,1.21,10
9289,1,0.94,1,1.57,6
2680,1,0.86,8,0.68,8
3905,0,0.87,9,1.1,0
7261,5,0.91,4,1.81,9
505,6,0.97,4,0.23,7
9814,0,0.88,2,1.82,10
9580,2,0.81,2,1.48,4
6774,3,0.87,0,1.56,5
3817,6,0.84,4,0.22,7
718,7,0.99,2,0.46,7
4435,0,0.94,1,1.86,10
659,0,0.81,8,0.34,6
5058,1,0.86,9,1.3,6
4009,2,0.81,5,1.59,0
4995,4,0.97,2,0.54,7
4235,4,0.98,6,1.43,2
3765,1,0.82,8,0.22,4
4638,5,0.89,8,1.05,3
2105,6,0.99,0,0.74,9
9448,0,0.83,1,1.33,2
6802,6,0.86,7,1.79,9
8576,6,0.86,0,0.34,4
2608,0,0.81,2,0.96,2
8386,1,0.81,6,0.9,8
3720,6,0.99,7,0.72,10
2582,0,0.91,4,1.01,8
2566,5,0.86,1,1.77,5
2764,6,0.88,2,1.95,2
6329,3,0.94,8,0.11,4
5992,7,0.87,9,1.5,10
3407,7,0.85,6,1.27,7
8924,7,0.82,0,1.99,8
4781,3,0.95,2,0.27,2
4178,0,0.84,8,1.64,4
6477,1,0.81,6,1.87,1
2605,4,0.89,1,1.83,1
8182,2,0.81,5,1.17,1
2383,0,0.99,8,0.72,5
532,3,0.93,3,1.32,2
6080,6,0.83,9,0.68,9
635,5,0.83,1,0.88,4
9962,3,0.91,2,0.95,7
3,6,0.87,6,0.67,4
8398,4,0.95,3,0.75,1
5952,7,0.91,6,0.11,5
5627,0,0.89,4,0.66,1
7740,4,0.99,7,1.0,7
6004,7,0.88,7,0.43,1
2891,2,0.88,4,1.63,6
6240,6,0.93,6,1.12,3
8027,6,0.96,5,1.61,3
3307,5,0.93,7,0.34,7
898,7,0.94,8,1.66,3
9278,2,0.87,4,1.92,7
9472,6,0.9,6,0.77,8
671,3,0.84,0,0.64,7
7292,7,0.94,7,1.33,3
1506,7,0.84,2,1.31,4
6461,1,0.8,0,0.31,5
5168,5,0.99,5,1.86,8
5256,5,0.86,7,1.01,4
250,4,0.84,2,1.55,1
6458,3,0.85,0,0.78,6
1893,1,0.87,2,0.6,5
3440,4,0.89,4,0.31,10
2855,2,0.81,7,0.62,2
9696,4,0.81,8,1.99,7
3793,2,0.86,8,1.35,2
5331,3,0.86,3,1.63,9
7872,6,0.82,7,1.92,10
8236,5,0.88,4,0.25,3
3613,6,0.86,2,0.41,8
2619,2,0.81,4,1.86,3
4679,3,0.98,1,1.17,1
3164,6,0.98,5,1.31,8
9481,4,0.84,0,0.91,9
2943,2,0.83,5,1.65,7
8412,0,0.91,4,1.08,3
1926,7,0.93,8,1.67,10
2973,4,0.99,6,1.99,5
991,5,0.88,5,1.33,5
1813,6,0.92,6,1.1,10
8996,4,0.98,9,0.79,1
490,0,0.89,4,0.47,8
5877,3,0.82,0,1.35,5
9686,3,0.88,8,0.22,4
3646,4,0.83,4,1.92,1
7082,0,0.8,3,1.33,9
2892,6,0.95,5,1.92,0
9898,4,0.85,4,0.62,6
3517,7,0.8,0,1.9,3
3341,7,0.97,1,1.26,10
6411,1,0.89,3,1.64,6
54,2,0.85,7,0.44,4
2576,1,0.85,4,1.05,0
616,6,0.85,6,1.18,4
5945,7,0.84,1,0.85,3
7405,0,0.97,7,0.58,0
955,2,0.83,4,1.82,9
1630,6,0.91,3,0.26,1
6860,0,0.82,8,0.39,8
8842,6,0.99,5,0.71,0
3279,1,0.92,3,1.85,9
5456,3,0.98,7,1.17,3
3802,0,0.88,2,0.81,7
2562,1,0.96,9,0.87,4
6540,1,0.97,1,1.69,9
371,1,0.94,6,0.15,6
858,3,0.82,3,0.12,10
4887,3,0.8,3,0.19,1
7486,4,0.83,9,0.99,3
384,3,0.82,8,1.2,3
4335,2,0.95,1,1.29,0
4291,3,0.91,0,1.49,7
2726,3,0.91,6,0.46,10
6205,3,0.85,7,0.6,2
6112,6,0.83,2,0.56,3
4252,0,0.84,1,0.38,1
923,3,0.88,3,0.56,9
2916,2,0.95,1,1.27,4
7958,6,0.85,1,0.8,4
3047,1,0.94,4,1.56,2
9167,0,0.9,9,1.12,7
1231,7,0.98,4,0.5,0
7648,6,0.85,7,0.99,1
4934,3,0.89,8,1.23,0
9556,6,0.82,1,1.75,5
3941,4,0.87,0,1.68,3
6484,4,0.9,2,0.91,9
204,6,0.95,5,1.33,0
161,1,0.84,4,0.67,6
8961,1,0.84,7,1.3,8
3749,0,0.93,7,1.83,4
6719,4,0.88,1,1.29,6
2582,7,0.9,8,0.68,3
1094,5,0.97,3,1.32,3
4501,4,0.9,0,1.82,3
8800,6,0.93,1,0.36,4
5711,4,0.93,5,1.02,7
9733,2,0.96,4,0.71,3
2876,5,0.93,6,0.56,6
3192,1,0.81,8,0.85,8
1838,5,0.87,5,0.85,5
690,4,1.0,5,0.5,3
3760,1,0.84,1,0.87,4
2104,5,0.92,6,1.3,7
366,1,0.97,1,0.15,3
8093,1,0.92,6,1.98,3
4173,0,0.87,7,0.66,6
6034,7,0.82,0,1.28,5
2379,1,0.87,8,0.64,0
1206,2,0.84,7,0.85,8
4989,4,0.99,8,1.14,4
5670,4,0.94,4,1.26,9
2736,2,0.95,3,1.56,10
9868,3,0.89,0,1.6,1
8491,1,0.82,8,1.09,4
957,6,0.85,3,0.24,7
9307,1,0.85,3,1.16,5
6624,1,0.9,3,1.01,7
1475,6,0.89,1,0.51,4
4461,5,0.89,3,0.12,3
7003,1,0.9,1,0.7,9
6397,1,1.0,7,0.59,2
2829,2,0.86,6,1.02,1
2851,7,0.92,9,1.55,8
2965,7,0.85,1,0.93,0
4595,3,0.89,1,1.91,9
9142,2,0.84,1,0.52,1
6645,1,0.91,0,0.52,5
2851,7,0.85,5,1.25,5
166,0,0.81,5,1.8,0
920,0,0.96,0,1.38,7
8306,0,0.83,0,1.38,10
3505,1,0.87,5,1.63,3
992,1,0.9,5,1.37,6
6048,6,0.89,3,1.54,9
3840,3,0.95,2,1.75,8
1259,4,0.92,8,0.12,1
7610,3,0.86,5,1.78,6
8707,3,0.81,0,0.51,0
4805,5,0.95,2,1.83,2
68,0,0.87,0,0.61,3
9789,1,0.98,2,0.96,2
5661,0,0.88,1,1.87,7
4479,3,0.94,4,0.31,10
8211,1,0.99,2,1.52,6
